1080604	มิตรภาพ|นอก|สนาม|!|'|นุ|ศรา|'|ส่ง|'|สอง|คิม|'|กลับ|เกาหลี|เจอ|กัน|ใหม่|ปี|หน้า	4
1080609	ชาว|ไทย|อึ้ง|!|'|คิม|'|พิมพ์|ไทย|มอบ|ข้อความ|ฝาก|แฟน|ลูกยาง|ก่อน|กลับ|เกาหลี	0
1080609	ชาว|ไทย|อึ้ง|!|'|คิม|'|พิมพ์|ไทย|มอบ|ข้อความ|ฝาก|แฟน|ลูกยาง|ก่อน|กลับ|เกาหลี	4
1080619	สุดยอด|!|โต๊ะ|เล็ก|สาว|ไทย|คว้า|ทอง|ประวัติศาสตร์|อัด|ยุ่น|แชมป์|เก่า|3-1	0
1080707	ข้าม|ช็อต|ต้อง|ถอย|ก่อน	2
1080710	งาน|ยาก|“|ผี|–|หงส์|”	3
1080789	เกาหลีเหนือ|อ้าง|'|ทรัมป์|'|ประกาศ|สงคราม	4
1080792	'|หงส์|แดง|'|เท|หน้าตัก|!|ขอ|จัด|หนัก|บุก|ขยี้|แชมป์|รัสเซีย|ศึก|ชปล.	3
1080805	สรุป|ข่าว|เด่น|รอบ|ดึก|ประจำ|วันที่|25-26|ก.ย.|60|เวลา|18.00-06.00|น.	0
1080805	สรุป|ข่าว|เด่น|รอบ|ดึก|ประจำ|วันที่|25-26|ก.ย.|60|เวลา|18.00-06.00|น.	4
1080815	6|คนร้าย|ขี่|จยย.|ล้อม|กรอบ|ช่าง|ขส.ทบ.|ปืน|จี้|ชิง|รถ|ฮอน|ด้า|PCX	3
1080837	จ่อ|ยกเว้น|วีซ่า|ท่องเที่ยว|หา|หมอ|อีก|5|ประเทศ|โกย|รายได้|ทะลัก	0
1080869	โสมช|บา|จ๊ะ|จ๋า|27/09/60	4
1080875	นาย|สั่ง|มา	0
1080884	เชียงราย|เปิด|ประตู|ล้าน|นา|ตะวันออก|ชวน|เที่ยว|4|จังหวัด|เหนือ|ตอน|บน	0
1080884	เชียงราย|เปิด|ประตู|ล้าน|นา|ตะวันออก|ชวน|เที่ยว|4|จังหวัด|เหนือ|ตอน|บน	2
1080884	เชียงราย|เปิด|ประตู|ล้าน|นา|ตะวันออก|ชวน|เที่ยว|4|จังหวัด|เหนือ|ตอน|บน	4
1080905	แผน|พลังงาน|เชื้อเพลิง|จีน	1
1080914	นา|ซี|ใหม่|เริ่ม|เข้า|สภา|แล้ว|(1)	3
1080927	ไม่|ได้|คิด|ทิ้ง|วงการ|มด|-|ณ|ปภัช|สมัคร|สอบ|เป็น|แอร์โฮสเตส|สาน|ฝัน|ให้|คุณแม่	0
1080927	ไม่|ได้|คิด|ทิ้ง|วงการ|มด|-|ณ|ปภัช|สมัคร|สอบ|เป็น|แอร์โฮสเตส|สาน|ฝัน|ให้|คุณแม่	4
1080975	'|บิ๊ก|ตู่|'|ได้ฤกษ์|เยือน|มะ|กัน|ตาม|คำ|เชิญ|'|ทรัมป์|' 2-4|ต.ค.|ถก|เต็ม|คณะ	2
1080987	นายก|ฯ|นำ|ถก|ครม.|ซัด|นักการเมือง|เลอะเทอะ|กล่าวหา|ประเทศ|ถังแตก	2
1081004	ปลาไหล|สอง|น้ำ|ญี่ปุ่น|เพาะเลี้ยง|ได้|ไม่|หวั่น|ไซ|เตส	0
1081004	ปลาไหล|สอง|น้ำ|ญี่ปุ่น|เพาะเลี้ยง|ได้|ไม่|หวั่น|ไซ|เตส	2
1081004	ปลาไหล|สอง|น้ำ|ญี่ปุ่น|เพาะเลี้ยง|ได้|ไม่|หวั่น|ไซ|เตส	4
1081005	'|หนุ่ม|ชัยภูมิ|'|รอง|แชมป์|SET|เยาวชน|ดนตรี|ปลุก|'|โปงลาง|'|พื้นบ้าน|สู่|ระดับ|โลก	0
1081027	ศึก|ดอกเบี้ย|คลัง|-|แบงก์|ชาติ	0
1081052	ปิด|บริษัท|เช่า|ตุ๊กตา|ยาง|ใน|จีน|หลัง|ฝ่า|กระแส|วิจารณ์|ไม่|ไหว	1
1081052	ปิด|บริษัท|เช่า|ตุ๊กตา|ยาง|ใน|จีน|หลัง|ฝ่า|กระแส|วิจารณ์|ไม่|ไหว	4
1081060	แร้ง|คอน|ดอร์|แคลิฟอร์เนีย|หวน|กลับ|มา|หลังจาก|เคย|ใกล้|สูญพันธุ์	2
1081104	ซามูไร|สามัคคี	0
1081215	ปัน|ปัน|เผย|วินาที|เสีย|แม่|แหวน|เศร้า|หนัก|รู้|หลัง|คน|อื่น|เชื่อ|แม่|ยัง|ห่วง|ไม่|ไป|ไหน	2
1081290	เชอรี่|สาม|โคก|โป๊ะแตก|!!|ใส่|ชุด|กลับ|ด้าน|แต่แปลกที่แฟนคลับกลับให้อภั	2
1081299	ถึง|ฝั่ง|ฝัน|!!|ดัน|นัก|ออกแบบ|ไทย|หน้า|ใหม่|สู่|เวที|โลก	0
1081300	หวั่น|จะ|เกิด|สงคราม|หรือไม่|?|โสม|แดง|เสริม|กำลัง|ทาง|ทหาร|ขู่|แรง|จะ|สอย|บิน|มะ|กัน	4
1081334	“|วสันต์|ลิมป์|วชิร|คม|”|วิศวกร|หนุ่ม|หลงใหล|งาน|บริการ|จน|ทิ้ง|วิชาชีพ|ที่|เรียน|มา	0
1081357	'|บิ๊ก|ตู่|'|แย้ม|รู้|แล้ว|'|ปู|'|ซุก|ไหน|!|เตรียม|เปิด|ที่|กบดาน|หลัง|27|ก.ย.|นี้	2
1081357	'|บิ๊ก|ตู่|'|แย้ม|รู้|แล้ว|'|ปู|'|ซุก|ไหน|!|เตรียม|เปิด|ที่|กบดาน|หลัง|27|ก.ย.|นี้	4
1081394	เซ็กซี่|ดั่ง|ไฟ|บรรลัยกัลป์|แฟชั่น|แซ่บ|คลา|ร่า|สาว|ที่|ทำให้|หนุ่ม|เคลิ้ม|ทั่ว|โลก	4
1081399	สงคราม|เกาหลี|!|ทำ|ทอง|ผันผวน|กรอบ|20,400-20,800|บาท|แนะ|เก็งกำไร|ระยะ|สั้น	4
1081474	สรุป|ข่าว|เด่น|รอบ|วัน|ประจำ|วันที่|26|ก.ย.|60|ตั้งแต่|เวลา|06.00-18.00|น.|(|คลิป|)	4
1081525	เวียร์|ข้า|มชอต|เรียก|เบล|ล่า|แฟน|แต่|เริ่ม|จริงจัง|มาก|ขึ้น|(|คลิป|)	0
1081549	คาบสมุทร|เกาหลี|ตึงเครียด|แนะ|ลด|พอร์ต|ลุย|กระจาย|หุ้น|ตลาด|เกิด|ใหม่|แทน	0
1081549	คาบสมุทร|เกาหลี|ตึงเครียด|แนะ|ลด|พอร์ต|ลุย|กระจาย|หุ้น|ตลาด|เกิด|ใหม่|แทน	4
1081590	ช้าง|ซูเปอร์|จี|ที|เรซ|2017|สุด|คึกคัก|เปิด|ตัว|รถ|แข่ง|39|คัน	0
1081619	ตอนนี้|โสด|!|“|ณิ|ชา|”|ยอมรับ|เลิก|“|ไอติม|”|ปัด|เที่ยว|พัก|ใจ|ยัง|ไม่|คิด|โฟกัส|เรื่อง|รัก|(|คลิป|)	4
1081645	เผย|แล้ว|!|คู่|ต่อสู้|ท้าชิง|เข็มขัด|แชมป์|'|ศรีสะเกษ|'|ต้น|ปี|หน้า|โหด|จริง	2
1081649	วัตถุดิบ|มา|ไกล|จาก|ดาวเสาร์|คุณ|พระ|!|ไข่เจียวหมูสับ|จาน|ละ|220|บาท	0
1081705	ตัว|เล็ก|ใจ|ใหญ่	0
1081714	ไม่|ต้อง|ลุ้น|ตื่นเต้น|แล้ว	2
1081734	ตั้ง|"|พุทธ|วิทยาลัย|หนา|นไห่|"|ใหญ่|สุด|ใน|จีน	1
1081777	130|ปี|สถาปนา|ความ|สัมพันธ์|ทางการ|ทูต|ไทย|-|ญี่ปุ่น	0
1081785	สรุป|ข่าว|เด่น|รอบ|ดึก|ประจำ|วันที่|26-27|ก.ย.|60|เวลา|18.00-06.00|น.	0
1081785	สรุป|ข่าว|เด่น|รอบ|ดึก|ประจำ|วันที่|26-27|ก.ย.|60|เวลา|18.00-06.00|น.	4
1081827	ทรัมป์|พบ|ประยุทธ์|ให้|คิว|3|ต.ค.|เปิด|ทำเนียบ|ขาว|หารือ	2
1081917	ชื่นมื่น|!|‘|บิ๊ก|ป๋อม|’|อัดฉีด|1|ล้าน|ให้|โต๊ะ|เล็ก|สาว|หลัง|คว้า|แชมป์|สมัย|แรก	0
1081917	ชื่นมื่น|!|‘|บิ๊ก|ป๋อม|’|อัดฉีด|1|ล้าน|ให้|โต๊ะ|เล็ก|สาว|หลัง|คว้า|แชมป์|สมัย|แรก	4
1081932	หญิง|ซา|อุ|ฯ|เฮ|! ‘|คิง|ซัล|มาน|’|ออก|พระราชกฤษฎีกา|อนุญาต|ให้|ขับรถ|ได้|แล้ว	2
1081979	มะ|กัน|คว่ำบาตร|ธนาคาร|โสม|แดง|ตัดขาด|จาก|ระบบ|การเงิน|โลก	1
1081979	มะ|กัน|คว่ำบาตร|ธนาคาร|โสม|แดง|ตัดขาด|จาก|ระบบ|การเงิน|โลก	4
1082029	ไป|ดี|มา|ดี	2
1082042	นา|ซี|ใหม่|เริ่ม|เข้า|สภา|แล้ว|(2)	3
1082050	ไทย|เฮ|ดัง|ๆ|!|กรุงเทพ|ฯ|ผงาด|แชมป์|เมือง|ที่|คนต่างชาติ|นิยม|เที่ยว|มาก|สุด|ใน|โลก	0
1082067	หวิด|ดรา|ม่า|เวียร์|-|แพนเค้ก|-|เบล|ล่า|คู่รัก|ดาว|ดัง|กับ|อดีต|หวาน|วัน|วาน	0
1082072	“|กุหลาบ|ยี่สุ่น|ญี่ปุ่น|”|ดอก|สดใส|หอม|แรง	0
1082090	'|ทรัมป์|'|ย้ำ|ไม่|อยาก|ใช้|ทหาร|โจมตี|โสม|แดง|แต่|ถ้า|ต้อง|ทำ|รับรอง|จัด|หนัก	2
1082090	'|ทรัมป์|'|ย้ำ|ไม่|อยาก|ใช้|ทหาร|โจมตี|โสม|แดง|แต่|ถ้า|ต้อง|ทำ|รับรอง|จัด|หนัก	4
1082110	การศึกษา|ไทย|ยุค|4.0|ให้|เรียน|ใน|สิ่ง|ที่|ชอบ	2
1082110	การศึกษา|ไทย|ยุค|4.0|ให้|เรียน|ใน|สิ่ง|ที่|ชอบ	4
1082115	เทรนด์|รัก|สุขภาพ|มา|แรง|คน|แห่|กิน|กล้วย|เกษตรกร|ยิ้มแฉ่ง|ราคา|ขาย|พุ่ง|22%	0
1082115	เทรนด์|รัก|สุขภาพ|มา|แรง|คน|แห่|กิน|กล้วย|เกษตรกร|ยิ้มแฉ่ง|ราคา|ขาย|พุ่ง|22%	1
1082135	โชติช่วง|ชัชวาล|ครั้ง|ที่|2|ได้|หรือ|?	0
1082135	โชติช่วง|ชัชวาล|ครั้ง|ที่|2|ได้|หรือ|?	2
1082135	โชติช่วง|ชัชวาล|ครั้ง|ที่|2|ได้|หรือ|?	4
1082177	ดาว|ดัง|มา|ครบ|!|ช้าง|ศึก|ยู|-23|แบ|โผ|25|แข้ง|อุ่นเครื่อง|กับ|จอร์แดน	1
1082264	กห.|เตรียม|ข้อมูล|ความ|มั่นคง|ให้|'|บิ๊ก|ตู่|'|ถก|'|ทรัมป์|'|เยือน|มะ|กัน|ต.ค.	2
1082272	แตงโม|เผย|แล้ว|โอกาส|รี|เทิร์น|แต๊งค์|หลัง|ฝ่าย|ชาย|เพิ่ง|อกหัก|มา	4
1082279	ปรบมือ|รัว|ๆ|!|ชา|ไทย|ติดอันดับ|27|เครื่องดื่ม|อร่อย|ที่สุด|ใน|โลก|!	0
1082279	ปรบมือ|รัว|ๆ|!|ชา|ไทย|ติดอันดับ|27|เครื่องดื่ม|อร่อย|ที่สุด|ใน|โลก|!	2
1082285	สยาม|คู|โบ|ต้า|เน้น|ย้ำ|เทคโนโลยี|การ|ทำ|เกษตร|แบบ|แม่นยำ|สูง|โชว์|นวัตกรรม|เครื่องจักรกล|การ|เกษตร|จาก|ประเทศ|ญี่ปุ่น	0
1082290	กระตุ้น|ความสนใจ|ด้าน|ศิลปะ|ใน|ทวีป|แอฟริกา|(|คลิป|)	2
1082320	NISSAN|ฟุ้ง|ฉลอง|ผลิต|รถยนต์|ครบ|150|ล้าน|คัน	0
1082339	กล้องโทรทรรศน์|วิทยุ|ยักษ์|เตรียม|ไข|ปริศนา|จักรวาล|(|คลิป|)	2
1082469	พี่|แหลม|เนื้อ|หอม|นักชก|ปินส์|อยาก|ขึ้น|ฟาด|ปาก|ด้วย	0
1082470	3|นาที|คดี|ดัง|:|9-11|วินาศกรรม|เขย่า|โลก|เมื่อ|ตำรวจ|โลก|โด|นลูบ|ค	2
1082480	ไทย|เฮ|!|ขีด|ความสามารถ|แข่งขัน|ไทย|ขยับ|2|อันดับ|มา|อยู่|ที่|32|ของ|โลก	0
1082480	ไทย|เฮ|!|ขีด|ความสามารถ|แข่งขัน|ไทย|ขยับ|2|อันดับ|มา|อยู่|ที่|32|ของ|โลก	4
1082499	จำเป็น|ไหม|?|'|คาร์|ซีท|'|ฮีโร่|ปกป้อง|เจ้าตัว|น้อย|จาก|อุบัติเหตุ|ไม่|คาดฝัน	2
1082639	สรุป|ข่าว|เด่น|รอบ|วัน|ประจำ|วันที่|27|ก.ย.|60|ตั้งแต่|เวลา|06.00-18.00|น.|(|คลิป|)	0
1082639	สรุป|ข่าว|เด่น|รอบ|วัน|ประจำ|วันที่|27|ก.ย.|60|ตั้งแต่|เวลา|06.00-18.00|น.|(|คลิป|)	4
1082677	'|มาร์ค|'|ชี้|'|จำนำ|ข้าว|'|ละเลย|จน|เกิด|ทุจริต|ฟัน|ธง|'|เรือ|แป๊ะ|'|ไป|ไม่|ถึง|4.0	2
1082700	นายก|ฯ|เปิด|ทำเนียบ|ฯ|ต้อนรับ|'|รมว.|พณ.|-|นักธุรกิจ|สหรัฐ|ฯ|'|ชื่นมื่น	2
1082724	เวียร์|แฮป|ปี้|ควง|เบล|ล่า|เที่ยว|ญี่ปุ่น|ระบุ|ความ|สัมพันธ์|ไม่|มี|คำ|จำกัดความ|(|คลิป|)	0
1082735	เซี่ยงไฮ้|ฯ|ได้|แค่|เจ๊า|อู|รา|วะ|ฯ|1-1|เกม|ตัดเชือก|เอ|เอฟ|ซี|ชปล.|นัด|แรก	0
1082752	ตัว|เป็น|ๆ|เห็น|แล้ว|อยาก|HONDA|CIVIC TYPE|R|2017	2
1082830	กรุงเทพ|ฯ|แชมป์|อีก|สมัย|เมือง|จุดหมาย|ผล|สำรวจ|ล่าสุด|มาสเตอร์|การ์ด	0
1082830	กรุงเทพ|ฯ|แชมป์|อีก|สมัย|เมือง|จุดหมาย|ผล|สำรวจ|ล่าสุด|มาสเตอร์|การ์ด	1
1082830	กรุงเทพ|ฯ|แชมป์|อีก|สมัย|เมือง|จุดหมาย|ผล|สำรวจ|ล่าสุด|มาสเตอร์|การ์ด	4
1082892	คุก|5|ปี|นายก|ฯ|ปู|ลง|มติ|9:0|ไม่|รอ|ลง|อาญา|!	1
1082922	'|ปชป.|-|พท.|'|บี้|!|กำหนด|วัน|เลือกตั้ง|ช่วง|บิ๊ก|ตู่|พบ|ทรัมป์	2
1082922	'|ปชป.|-|พท.|'|บี้|!|กำหนด|วัน|เลือกตั้ง|ช่วง|บิ๊ก|ตู่|พบ|ทรัมป์	4
1082929	อิน|เตอร์|โพล|รับ|รัฐ|ปา|เลส|ไตน์|เป็น|สมาชิก|ส่งเสริม|ตั้ง|ประเทศ	2
1083109	อิน|ดอร์|ฯ|เกมส์|ปิดฉาก|ชื่นมื่น|ไทย|จบ|อันดับ|6|ยอด|ทอง|ทะลุ|เป้า	4
1083124	ปัญหา|ที่|ยัง|ไร้|ข้อสรุป|กับ|หุ่นยนต์|เพื่อ|กามารมณ์	2
1083140	ซา|กอึ|หิน|เผย|ไดโนเสาร์|ปากเป็ด|ไม่|ได้|กิน|แค่|พืช	2
1083144	พบ|วิธี|เปลี่ยนแปลง|เนื้อเยื่อ|ไขมัน|รักษา|โรค|อ้วน	2
1083147	นา|ซี|ใหม่|เริ่ม|เข้า|สภา|แล้ว|(|จบ|)	3
1083152	ศึก|รวม|พล|คน|แปด|ริ้ว|ชนะ|ศึก|(|ทวน|)|ก.|กัมปนาท|พบ|ยา|มีน|สจ.|วิชิต|แปด|ริ้ว	0
1083175	ทรัมป์|เผย|แผน|ยกเครื่อง|ภาษี|ครั้ง|ใหญ่|สุด|รอบ|3|ทศวรรษ|เจอ|เสียง|ต้าน|ทันที	2
1083180	หลัง|วันที่|ศาสนา|เรียว|ลง	4
1083194	เวียร์|-|ศุ|กล|วัฒน์|หล่อ|เข้ม|แบบ|ไทย|ดัง|ปัง|ถึง|แดน|โสม	1
1083194	เวียร์|-|ศุ|กล|วัฒน์|หล่อ|เข้ม|แบบ|ไทย|ดัง|ปัง|ถึง|แดน|โสม	4
1083272	Be in|the|me|boat	3
1083427	จิ๊ก|เนาวรัตน์|เขียน|พินัยกรรม|สั่ง|ลา|ลูก|ห้าม|ปั๊ม|หัวใจ|ขอ|ตาย|อย่าง|สงบ	2
1083569	ตรวจ|งาน|ประชา|รัฐ|ฯ|E6|คืบหน้า|หลาย|ประเด็น|เร่ง|วางแผน|เคลื่อน|งาน|ปี|61	0
1083610	ลอง|ของ|จริง|!|ตัว|เป็น|ๆ|ก่อน|เข้า|ไทย|MAZDA|NEW CX-5	0
1083632	โม|โน|29|ถ่าย|สด|ศึก|ท็อป|คิง|เวิลด์|ซี|รีส์|30|ก.ย.|นี้	1
1083632	โม|โน|29|ถ่าย|สด|ศึก|ท็อป|คิง|เวิลด์|ซี|รีส์|30|ก.ย.|นี้	3
1083645	“|กรมส่งเสริมการค้า|ระหว่าง|ประเทศ|”|เปิด|มิติ|ใหม่|ของ|งาน|แสดง|สินค้า|ไลฟ์|สไตล์|“STYLE”|เทรด|โชว์|ที่|รวม|3|งาน|ใหญ่|ไว้|ด้วยกัน|เป็น|ครั้ง|แรก	0
1083645	“|กรมส่งเสริมการค้า|ระหว่าง|ประเทศ|”|เปิด|มิติ|ใหม่|ของ|งาน|แสดง|สินค้า|ไลฟ์|สไตล์|“STYLE”|เทรด|โชว์|ที่|รวม|3|งาน|ใหญ่|ไว้|ด้วยกัน|เป็น|ครั้ง|แรก	1
1083645	“|กรมส่งเสริมการค้า|ระหว่าง|ประเทศ|”|เปิด|มิติ|ใหม่|ของ|งาน|แสดง|สินค้า|ไลฟ์|สไตล์|“STYLE”|เทรด|โชว์|ที่|รวม|3|งาน|ใหญ่|ไว้|ด้วยกัน|เป็น|ครั้ง|แรก	2
1083645	“|กรมส่งเสริมการค้า|ระหว่าง|ประเทศ|”|เปิด|มิติ|ใหม่|ของ|งาน|แสดง|สินค้า|ไลฟ์|สไตล์|“STYLE”|เทรด|โชว์|ที่|รวม|3|งาน|ใหญ่|ไว้|ด้วยกัน|เป็น|ครั้ง|แรก	4
1083679	แพร|-|ณัฏ|ฐธิ|ดา|ตะลุย|เที่ยว|เมือง|จิ๋ว	2
1083685	จ่าย|เยอะ|!|ทำ|หน้า|ใหม่|สู้|ไม่|ไหว|ดาว|เก็บเงินให้ลูกเรียนดีกว่	4
1083729	แจ่ม|เหนือ|คำ|บรรยาย|!|พา|ส่อง|พริต|ตี้|'|โม|บาย|เอ็กซ์|โป|2017'|ปี|นี้|เด็ด|จริง	0
1083729	แจ่ม|เหนือ|คำ|บรรยาย|!|พา|ส่อง|พริต|ตี้|'|โม|บาย|เอ็กซ์|โป|2017'|ปี|นี้|เด็ด|จริง	4
1083739	มา|ดู|กับ|มาดาม|:|“The Foreigner”|ใคร|ว่า|“|เฉิน|หลง|”|ดุ|ไม่|ได้	2
1083759	โสม|แดง|ก็|ยั่ว|-|มะ|กัน|ก็|ขู่|!|สงคราม|นิวเคลียร์|จะ|บังเกิด|หรือไม่|?	0
1083759	โสม|แดง|ก็|ยั่ว|-|มะ|กัน|ก็|ขู่|!|สงคราม|นิวเคลียร์|จะ|บังเกิด|หรือไม่|?	4
1083839	สรุป|ข่าว|เด่น|รอบ|วัน|ประจำ|วันที่|28|ก.ย.|60|ตั้งแต่|เวลา|06.00-18.00|น.|(|คลิป|)	1
1083839	สรุป|ข่าว|เด่น|รอบ|วัน|ประจำ|วันที่|28|ก.ย.|60|ตั้งแต่|เวลา|06.00-18.00|น.|(|คลิป|)	2
1083847	น่ารัก|ฮิ|ตเว่อร์|!|เทรนด์|ผม|สั้น|แบบ|นางเอก|ใน|ซี|รีส์|สไตล์|ไหน|ปัง|จน|ต้อง|ตัด|ตาม	4
1083875	น้ำตา|ซึม|ปัน|ปัน|เชื่อ|แม่|แหวน|รับรู้|ถึง|ไม่|ได้|อยู่|ยินดี|ลูก|รับ|ปริญญา|(|คลิป|)	2
1083889	'|โม|-|เม|'|สุด|มั่น|!|หวัง|ทำ|ผลงาน|ดี|ต่อเนื่อง	4
1084027	สวย|สง่า|มี|ราศี|!|'|เฟ|เนร์|บาห์|เช|'|แถลง|'|นุ|ศรา|'|ตบ|แดน|ไก่|งวง|อีก|ปี	0
1084034	ส่อง|ราคา|อาหาร|สุด|อึ้ง|หรือ|วัตถุดิบ|อาจ|ส่ง|ตรง|จาก|'|ดาวเสาร์|'|ก็|เป็น|ได้	0
1084130	พบ|ซู|ชิ|ร้าน|ใหญ่|-|เล็ก|มี|เปื้อน|เชื้อโรค|ผล|สุ่ม|ตรวจ|กทม.|ปี|ละ|2|ครั้ง	0
1084159	คว่ำบาตร|เกาหลีเหนือ	4
1084165	องค์การอนามัยโลก|เผย|ผล|วิจัย|ทำแท้ง|เถื่อน|อื้อ|ซ่า	2
1084225	เปิด|24|ชม.|ให้|ประชาชน|กราบ|‘|ร.|9’|นายก|ฯ|สั่ง|กำชับ|ทุก|หน่วย|พร้อม|งาน|พระราชพิธี	2
1084234	‘|โอ๊ค|’|ร้อง|ดี|เอส|ไอ|โดน|แกล้ง|คดี|ฟอก|เงิน|แต่|อีก|200|คน|รอด|เฉย	2
1084284	เดินหน้า|จีบ|มะ|กัน|หอบ|เงิน|ลงทุน|ไทย	0
1084284	เดินหน้า|จีบ|มะ|กัน|หอบ|เงิน|ลงทุน|ไทย	2
1084290	คลัง|ยัน|เศรษฐกิจ|ไทย|ส่ง|สัญญาณ|ดี|ขึ้น|ผลพวง|ส่งออก|พุ่ง|ปรี๊ด|!|รอบ|55|เดือน	0
1084290	คลัง|ยัน|เศรษฐกิจ|ไทย|ส่ง|สัญญาณ|ดี|ขึ้น|ผลพวง|ส่งออก|พุ่ง|ปรี๊ด|!|รอบ|55|เดือน	2
1084290	คลัง|ยัน|เศรษฐกิจ|ไทย|ส่ง|สัญญาณ|ดี|ขึ้น|ผลพวง|ส่งออก|พุ่ง|ปรี๊ด|!|รอบ|55|เดือน	4
1084354	หอม|ละมุน|ความ|สุข|ที่|คุณ|ดื่ม|ได้	2
1084369	มุ่ง|สู่|วงการ|อวกาศ	0
1084369	มุ่ง|สู่|วงการ|อวกาศ	2
1084377	ชีวิต|จริง|ยิ่งกว่า|ละคร|ภริยา|ผู้นำ|เกาหลีเหนือ	1
1084377	ชีวิต|จริง|ยิ่งกว่า|ละคร|ภริยา|ผู้นำ|เกาหลีเหนือ	4
1084425	ทัวร์|ศูนย์|เหรียญ|ถึง|เวลา|สูญพันธุ์	2
1084437	‘|น้ำ|ฝน|-|พัช|รินทร์|’|พิสูจน์|ฝีมือ|“|ร้าย|แต่|สวย|”|เผย|ไม่|“|อิน|”|ชีวิต|คู่|แต่|‘|พี่|อาร์ม|’|ทำ|เปลี่ยนใจ	0
1084454	3|งาน|จาก|ใจ|ถวาย|พ่อ|+|มหกรรม|การเงิน|อุดรธานี	0
1084465	ไอ|ซิส|เขย่า|โลก|ให้|ผวา|!|เผย|คลิป|เสียง|ใหม่|อัล|บักห์|ดา|ดี|ที่แท้|ยัง|ไม่|ตาย	2
1084517	ยินดี|ที่|ได้|รู้จัก|Nice Two|Meat U|ร้าน|อาหาร|เกาหลี|ปิ้ง|ย่าง|สไตล์|โมเดิร์น|ทั้ง|เมนู|และ|บรรยากาศ	4
1084532	2-31|ตุลา|นี้|ตาม|ล่า|QR|Code|สแกน|แล้ว|แอด|เป็น|เพื่อน|Line@The|Lighthouse|รับ|ทันที|E-Coupon|50|฿	4
1084825	อำลา|ตำนาน|สยิว|10|สุดยอด|ปก|เพลย์|บอ	2
1084877	กรมทางหลวง|นำร่อง|ติดตั้ง|ทางม้าลาย|อัจฉริยะ|แห่ง|แรก|ที่|เมือง|หัว|หิน	0
1084892	'|ริ|กะ|'|นักสู้|MMA|สาว|ไทย|พูดถึง|ความ|พ่ายแพ้|ครั้ง|แรก	0
1084950	คิม|จอง|อึน|สั่ง|ติด|ป้าย|ทั่ว|ประเทศ|บอก|ชาว|โสม|แดง|เตรียมพร้อม|เข้าสู่|สงคราม	4
1084952	สรุป|ข่าว|เด่น|รอบ|วัน|ประจำ|วันที่|29|ก.ย.|60|ตั้งแต่|เวลา|06.00-18.00|น.|(|คลิป|)	0
1085029	แซ่บ|สไตล์|ลูกทุ่ง|!|เจาะ|ดรา|ม่า|เพจ|ดัง|อีสาน|พา|สวบ|เน็ต|ไอ|ดอล|ชาย|ทะลุ|โซ|เชียล	1
1085029	แซ่บ|สไตล์|ลูกทุ่ง|!|เจาะ|ดรา|ม่า|เพจ|ดัง|อีสาน|พา|สวบ|เน็ต|ไอ|ดอล|ชาย|ทะลุ|โซ|เชียล	2
1085085	พี่|เจิด|มา|...|น้า|คลอปป์|ไป	3
1085107	สม|ชื่อ|!|ชนะ|ศึก|ไล่|ยำ|ชนะ|คะแนน|ยา|มิน|มวย|คู่|เอก|ลุม|พิ|นี	0
1085149	ซี|เอ็น|เอ็น|กระฉ่อน|ยิ่ง|ลักษณ์|ขอ|ลี้|ภัย|อังกฤษ|(|คลิป|)	2
1085235	“|บิ๊ก|ตู่|”|กด|ปุ่ม|เคเบิล|ใต้น้ำ|AAE1	2
1085237	คัดค้าน|นำเข้า|หมู|หัวชนฝา	2
1085239	สรุป|ข่าว|เด่น|รอบ|ดึก|ประจำ|วันที่|29-30|ก.ย.|60|เวลา|18.00-06.00|น.	4
1085250	จีน|เริ่ม|คว่ำบาตร|โสม|แดง|สั่ง|ปิด|บริษัท|ในประเทศ	1
1085250	จีน|เริ่ม|คว่ำบาตร|โสม|แดง|สั่ง|ปิด|บริษัท|ในประเทศ	4
1085292	แจ้ง|เกิด|เกิร์ล|กรุ๊ป|ใหม่|fromis_|ผลิตผล|จาก|Idol Schoo|(|คลิป|)	4
1085359	อสุร|สัตว์|กลาง|สงคราม	3
1085397	บิ๊ก|อวบ|จับ|มือ|"|บิ๊ก|หมาย|"|ลุย|ยึดทรัพย์|พ่อค้า|ยา	2
1085437	‘|ศรีสะเกษ|’|บิน|ประชุม|มวย|โลก|พร้อม|ตั้งโต๊ะ|เจรจา|ขึ้น|ชก|ไฟต์|ต่อไป	2
1085447	ซูม|ชัด|ๆ|ความ|หล่อ|เข้ม|ของ|ปีเตอร์|สา|มี|คน|สุดท้าย|ของ|ใจ|เริง	2
1085454	จาก|อี|เวนต์อ|ลัง|สู่|Tomorrowland|เจ้าพ่อ|อินเด็กซ์|ขาดทุน|ก่อน|ก้าวหน้า	2
1085477	มก|อช.|ฉลุย|!|องค์กร|รับรอง|ระบบ|งาน|สากล|ยอมรับ|ตรวจสอบ|มาตรฐาน|สินค้า|เกษตร	2
1085482	Coo|Trend 01/10/60	0
1085482	Coo|Trend 01/10/60	1
1085524	สาย|ตรง|จาก|ต่างแดน|01/10/60	0
1085524	สาย|ตรง|จาก|ต่างแดน|01/10/60	2
1085524	สาย|ตรง|จาก|ต่างแดน|01/10/60	3
